transaction_id,customer_id,card_id,transaction_time,amount,merchant,merchant_category,location,ingestion_timestamp,source_file,batch_id
T0681,C009,CRD09,2026-04-28T22:23:45.000Z,36987.75,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0840,C001,CRD01,2026-05-01T02:08:05.000Z,1030.63,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0312,C007,CRD07,2026-04-28T23:19:29.000Z,97.16,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0407,C002,CRD02,2026-04-29T16:24:11.000Z,373.62,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0750,C010,CRD10,2026-04-30T00:58:23.000Z,74.01,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0505,C008,CRD08,2026-04-30T14:58:57.000Z,1538.96,Flipkart,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0883,C005,CRD05,2026-04-29T11:05:26.000Z,308.79,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1053,C002,CRD02,2026-04-30T01:13:24.000Z,331.89,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0800,C010,CRD10,2026-04-30T13:23:04.000Z,415.93,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0892,C004,CRD04,2026-04-29T00:59:28.000Z,380.18,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0059,C002,CRD02,2026-04-28T02:36:12.000Z,2823.79,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0759,C006,CRD06,2026-04-28T16:33:07.000Z,40601.47,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0723,C003,CRD03,2026-04-30T09:28:00.000Z,466.03,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0236,C003,CRD03,2026-04-29T12:26:54.000Z,465.38,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0938,C001,CRD01,2026-04-30T08:17:58.000Z,258.46,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0756,C004,CRD04,2026-05-01T06:30:30.000Z,4024.32,Myntra,E-commerce,Lucknow,2026-07-13T18:59:19.304Z,transaction.csv,1
T0950,C006,CRD06,2026-04-30T01:20:28.000Z,1919.78,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0221,C009,CRD09,2026-04-29T12:36:47.000Z,1225.9,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0739,C008,CRD08,2026-04-29T17:37:39.000Z,225.85,Flipkart,E-commerce,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0960,C008,CRD08,2026-04-28T12:56:05.000Z,23674.22,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0162,C001,CRD01,2026-04-29T10:37:51.000Z,461.32,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0347,C006,CRD06,2026-04-29T15:53:10.000Z,369.89,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0835,C002,CRD02,2026-04-29T09:57:56.000Z,871.73,IndianOil,Fuel,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1135,C010,CRD10,2026-04-29T21:14:25.000Z,324,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0391,C007,CRD07,2026-04-30T13:04:30.000Z,3577.75,IRCTC,Travel,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0727,C005,CRD05,2026-04-28T21:40:03.000Z,606.9,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0304,C010,CRD10,2026-04-30T23:39:04.000Z,5862.11,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0512,C003,CRD03,2026-04-28T10:06:49.000Z,433.82,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0226,C009,CRD09,2026-04-28T11:19:24.000Z,2509.65,Croma,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0854,C006,CRD06,2026-05-01T00:34:10.000Z,4639.33,Reliance Digital,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0652,C007,CRD07,2026-05-01T07:49:02.000Z,525.11,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0495,C001,CRD01,2026-05-01T08:06:01.000Z,3736.31,Yatra,Travel,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0593,C007,CRD07,2026-04-29T16:46:05.000Z,543.91,Zomato,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0729,C008,CRD08,2026-04-30T21:26:04.000Z,805.55,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0874,C008,CRD08,2026-04-30T15:05:34.000Z,41033.22,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0286,C009,CRD09,2026-04-29T12:57:46.000Z,2997.85,Apple Store,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0132,C010,CRD10,2026-04-28T16:08:02.000Z,356.14,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1182,C005,CRD05,2026-04-29T11:44:15.000Z,594.25,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0520,C008,CRD08,2026-04-28T15:01:13.000Z,1306.46,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0322,C006,CRD06,2026-04-30T12:22:56.000Z,2299.51,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0997,C003,CRD03,2026-04-28T15:39:33.000Z,492.46,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0619,C010,CRD10,2026-04-30T15:53:39.000Z,185.14,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0041,C002,CRD02,2026-04-28T13:00:43.000Z,2238.36,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0725,C003,CRD03,2026-04-30T00:53:49.000Z,568.99,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0853,C008,CRD08,2026-04-30T08:17:03.000Z,897.61,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0826,C001,CRD01,2026-04-30T18:42:45.000Z,1489.31,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0875,C006,CRD06,2026-04-29T03:58:26.000Z,926.11,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1038,C002,CRD02,2026-05-01T01:46:13.000Z,6902.01,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0770,C008,CRD08,2026-04-30T22:22:58.000Z,1389.75,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0155,C009,CRD09,2026-04-30T13:36:32.000Z,2676.13,Croma,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0296,C010,CRD10,2026-04-29T18:08:47.000Z,220.49,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0621,C001,CRD01,2026-04-30T07:19:45.000Z,597.35,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0156,C010,CRD10,2026-05-01T04:33:18.000Z,347.95,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0472,C010,CRD10,2026-05-01T02:33:31.000Z,422.76,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0702,C007,CRD07,2026-04-29T22:05:54.000Z,405.86,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0517,C010,CRD10,2026-04-28T16:19:03.000Z,571.23,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0230,C002,CRD02,2026-04-30T07:54:38.000Z,205.37,Swiggy,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0863,C005,CRD05,2026-04-29T15:44:41.000Z,577.31,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0309,C007,CRD07,2026-04-28T11:45:13.000Z,212.55,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0971,C003,CRD03,2026-04-30T06:24:17.000Z,4473.53,BPCL,Fuel,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0841,C005,CRD05,2026-04-28T15:39:28.000Z,2155.61,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0154,C001,CRD01,2026-04-29T19:34:23.000Z,625.07,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0329,C002,CRD02,2026-04-30T22:35:32.000Z,2010.41,Croma,Electronics,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0477,C007,CRD07,2026-05-01T00:24:41.000Z,292.36,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0878,C002,CRD02,2026-04-29T04:36:13.000Z,121.49,Swiggy,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0557,C006,CRD06,2026-04-29T23:59:34.000Z,35196.67,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0015,C004,CRD04,2026-04-29T12:18:54.000Z,2754.23,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0410,C005,CRD05,2026-04-28T17:27:01.000Z,10895.65,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0115,C001,CRD01,2026-05-01T06:09:22.000Z,1092.04,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0233,C010,CRD10,2026-04-29T15:40:58.000Z,1938.32,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1003,C001,CRD01,2026-04-29T05:13:24.000Z,38557.01,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0622,C007,CRD07,2026-04-28T22:26:07.000Z,330.29,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0685,C008,CRD08,2026-04-27T23:58:18.000Z,1718.26,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0538,C010,CRD10,2026-04-30T11:59:42.000Z,558.74,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0135,C008,CRD08,2026-04-28T10:39:20.000Z,11328.11,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1183,C008,CRD08,2026-04-29T07:57:16.000Z,42191.74,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1062,C002,CRD02,2026-04-29T05:24:10.000Z,396.86,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0701,C007,CRD07,2026-04-27T22:46:31.000Z,1938.27,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T1108,C002,CRD02,2026-04-28T13:19:18.000Z,7080.54,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0379,C004,CRD04,2026-04-30T18:35:52.000Z,65407.64,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0795,C007,CRD07,2026-04-30T08:12:04.000Z,480.1,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0333,C001,CRD01,2026-04-30T21:15:03.000Z,1154.7,Flipkart,E-commerce,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1055,C005,CRD05,2026-04-30T17:15:53.000Z,393.68,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0403,C003,CRD03,2026-05-01T05:32:18.000Z,4810.39,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0873,C009,CRD09,2026-04-30T01:11:41.000Z,2790.24,Zomato,Food,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0200,C005,CRD05,2026-04-30T22:17:23.000Z,580.29,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0554,C009,CRD09,2026-04-30T14:02:37.000Z,11872.45,Blinkit,Groceries,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0610,C010,CRD10,2026-04-29T13:37:21.000Z,8036.55,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0069,C004,CRD04,2026-04-29T00:22:35.000Z,4922.89,Amazon,E-commerce,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0324,C004,CRD04,2026-04-28T19:05:58.000Z,2490.45,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0007,C002,CRD02,2026-04-28T10:22:31.000Z,59.29,McDonald's,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T1093,C004,CRD04,2026-04-28T23:58:46.000Z,2851.33,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1167,C003,CRD03,2026-04-29T22:54:52.000Z,56.61,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0395,C003,CRD03,2026-04-30T08:49:46.000Z,3320.1,Apollo Pharmacy,Healthcare,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0982,C008,CRD08,2026-04-29T19:49:28.000Z,14217.76,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0326,C001,CRD01,2026-04-29T04:04:53.000Z,1460.15,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0879,C001,CRD01,2026-05-01T06:23:32.000Z,701.2,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0136,C007,CRD07,2026-04-28T05:53:39.000Z,2112.6,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0382,C003,CRD03,2026-04-28T17:42:58.000Z,2084.96,Zara,Shopping,Lucknow,2026-07-13T18:59:19.304Z,transaction.csv,1
T0592,C008,CRD08,2026-04-29T03:16:03.000Z,1593.35,Flipkart,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1028,C008,CRD08,2026-04-29T00:57:18.000Z,1714.23,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0970,C007,CRD07,2026-04-27T20:42:01.000Z,962.53,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0768,C008,CRD08,2026-04-28T19:27:35.000Z,13171.25,Netflix,Entertainment,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0198,C008,CRD08,2026-04-30T04:17:44.000Z,1560.21,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0965,C003,CRD03,2026-04-29T04:12:18.000Z,364.75,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0612,C010,CRD10,2026-04-30T22:01:06.000Z,714.51,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0764,C001,CRD01,2026-04-29T11:35:55.000Z,653.83,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0354,C006,CRD06,2026-04-30T19:07:47.000Z,3356.49,Apple Store,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0097,C002,CRD02,2026-04-29T13:51:34.000Z,276.07,McDonald's,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0120,C007,CRD07,2026-04-30T19:24:23.000Z,6492.09,Medplus,Healthcare,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0095,C007,CRD07,2026-04-29T19:55:35.000Z,456.89,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0303,C006,CRD06,2026-04-28T22:31:00.000Z,1601.46,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0124,C004,CRD04,2026-04-27T23:52:30.000Z,1545.29,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0536,C001,CRD01,2026-04-30T17:40:10.000Z,8653.82,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0463,C005,CRD05,2026-04-30T05:30:35.000Z,3500.82,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0483,C004,CRD04,2026-04-29T02:26:50.000Z,3387.09,IRCTC,Travel,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0900,C003,CRD03,2026-04-30T20:14:02.000Z,537.49,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0787,C010,CRD10,2026-04-29T07:32:30.000Z,690.44,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0778,C006,CRD06,2026-04-30T12:02:34.000Z,40550.52,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1112,C010,CRD10,2026-04-28T16:02:22.000Z,613.32,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0138,C007,CRD07,2026-04-30T17:13:52.000Z,245.1,Dominos,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0464,C005,CRD05,2026-04-27T22:21:58.000Z,1518.38,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0687,C002,CRD02,2026-04-28T13:50:13.000Z,11014.99,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0191,C004,CRD04,2026-04-28T19:49:04.000Z,3102.75,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1174,C007,CRD07,2026-04-28T23:45:51.000Z,383.54,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0284,C002,CRD02,2026-04-30T13:19:42.000Z,167.99,McDonald's,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0258,C007,CRD07,2026-04-29T03:26:19.000Z,254.3,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T1074,C001,CRD01,2026-04-29T07:07:10.000Z,8355.8,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0533,C004,CRD04,2026-04-29T04:33:52.000Z,1642.94,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0457,C003,CRD03,2026-04-30T17:34:49.000Z,611.48,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0580,C009,CRD09,2026-04-29T23:53:15.000Z,671.87,Apple Store,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0791,C005,CRD05,2026-05-01T02:05:00.000Z,882.76,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0674,C010,CRD10,2026-05-01T06:37:33.000Z,481.87,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0334,C007,CRD07,2026-04-28T00:45:58.000Z,2063.4,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0065,C009,CRD09,2026-04-29T14:41:02.000Z,1988.87,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0896,C008,CRD08,2026-04-29T14:23:44.000Z,48888.53,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0222,C001,CRD01,2026-04-28T13:07:37.000Z,1189.54,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0189,C004,CRD04,2026-04-28T20:38:59.000Z,815.92,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1165,C003,CRD03,2026-04-30T14:25:45.000Z,437.64,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0439,C003,CRD03,2026-04-30T03:01:29.000Z,635,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0504,C003,CRD03,2026-04-29T19:46:31.000Z,4696.16,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0499,C003,CRD03,2026-04-28T04:33:18.000Z,2258.21,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0993,C005,CRD05,2026-04-29T15:32:52.000Z,744.94,Blinkit,Groceries,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0242,C005,CRD05,2026-04-30T12:07:42.000Z,799.24,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0919,C004,CRD04,2026-04-29T09:23:46.000Z,3797.73,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1175,C001,CRD01,2026-04-29T17:06:36.000Z,621.92,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0962,C003,CRD03,2026-04-30T01:39:35.000Z,539.1,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0623,C009,CRD09,2026-04-29T09:56:03.000Z,14464.33,Blinkit,Groceries,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0184,C008,CRD08,2026-04-28T21:03:34.000Z,33452.13,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1025,C007,CRD07,2026-04-30T03:13:16.000Z,80.96,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0267,C003,CRD03,2026-04-30T12:45:23.000Z,451.63,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0071,C008,CRD08,2026-04-28T19:21:30.000Z,476.74,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1039,C009,CRD09,2026-04-30T22:50:12.000Z,483.98,Croma,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0299,C003,CRD03,2026-05-01T07:07:49.000Z,9382.45,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0405,C007,CRD07,2026-04-29T13:38:24.000Z,208.05,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0607,C010,CRD10,2026-04-28T08:54:54.000Z,331.86,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0794,C001,CRD01,2026-04-30T10:59:15.000Z,679.35,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1103,C001,CRD01,2026-04-27T20:27:52.000Z,670.94,Flipkart,E-commerce,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0981,C003,CRD03,2026-04-29T11:05:31.000Z,306.74,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0882,C009,CRD09,2026-04-29T16:23:06.000Z,2990.19,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0719,C005,CRD05,2026-05-01T06:58:17.000Z,849.6,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0172,C006,CRD06,2026-04-30T00:41:06.000Z,20500.41,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0825,C006,CRD06,2026-04-30T16:30:34.000Z,831.74,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0998,C005,CRD05,2026-04-30T07:58:22.000Z,569.42,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0484,C006,CRD06,2026-04-29T21:03:07.000Z,943.17,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0915,C002,CRD02,2026-04-30T21:51:10.000Z,123.44,McDonald's,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0672,C001,CRD01,2026-04-29T04:00:10.000Z,115.09,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0099,C010,CRD10,2026-04-30T00:13:27.000Z,285.71,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0743,C003,CRD03,2026-04-28T21:37:45.000Z,4988.02,HPCL,Fuel,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0040,C001,CRD01,2026-04-28T12:44:27.000Z,38823.37,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0665,C003,CRD03,2026-04-29T00:04:34.000Z,323.57,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1102,C007,CRD07,2026-04-29T07:11:21.000Z,341.63,Zomato,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0390,C005,CRD05,2026-04-29T10:02:27.000Z,200.63,Blinkit,Groceries,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0852,C004,CRD04,2026-04-28T22:47:00.000Z,3650.36,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1060,C003,CRD03,2026-04-29T17:42:51.000Z,175.46,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0979,C004,CRD04,2026-04-28T10:14:54.000Z,3632.04,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0931,C005,CRD05,2026-04-30T15:46:16.000Z,14564.87,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0760,C001,CRD01,2026-04-28T22:51:29.000Z,12060.19,PVR Cinemas,Entertainment,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0515,C005,CRD05,2026-04-28T19:46:13.000Z,432.99,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0578,C006,CRD06,2026-05-01T02:06:50.000Z,568.85,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1092,C007,CRD07,2026-04-29T09:58:17.000Z,7209.04,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0257,C008,CRD08,2026-04-30T21:24:36.000Z,1701.99,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0058,C005,CRD05,2026-04-30T22:58:07.000Z,5259.8,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0290,C005,CRD05,2026-04-29T00:02:34.000Z,949.84,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
